title
底层软件工程师	美的集团家用空调事业部	上海	
嵌入式软件工程师	美格智能技术股份有限公司	上海-闵行区	
单片机开发工程师	陕西天基通信科技有限责任公司	西安-雁塔区	
工控和物联网工程师	成都迅网电信工程技术咨询有限公司	成都-高新区	
PHP开发工程师	成都装信通科技有限公司	遂宁	
嵌入式软件工程师	佛山市塔孚汽车照明有限公司	佛山	
嵌入式软件工程师	深圳安濠科技有限公司	深圳-龙华区	
资深嵌入式软件工程师	杭州时祺科技有限公司	杭州	
嵌入式软件工程师	浙江阳明汽车部件有限公司	宁波-余姚市	
软件开发工程师（船舶项目）	卧龙控股集团有限公司	上海-静安区	
Linux应用工程师	合肥硅臻芯片技术有限公司	合肥-经开区	
嵌入式软件工程师	深圳市泰永电气科技有限公司	深圳-南山区	
Linux C/嵌入式开发	文思海辉技术有限公司Pactera Technology International Limited	成都-武侯区	
嵌入式高级开发工程师（MCU）	斯润天朗（无锡）科技有限公司	无锡-无锡新区	
MCU工程师	南京控维通信科技有限公司	南京-江宁区	
嵌入式软件工程师	武汉联影智融医疗科技有限公司	武汉-江夏区	
嵌入式软件工程师	深圳市迪太科技有限公司	深圳-南山区	
嵌入式软件工程师	广州先越宝仑电子科技有限公司	广州-番禺区	
嵌入式软件工程师	武汉显捷电子有限公司	武汉-汉阳区	
单片机应用研发工程师	武汉万鹏科技有限公司	武汉-武汉经济开发区	
嵌入式软件工程师	深圳欧博思智能科技有限公司	深圳-南山区	
应用软件工程师	浙江锐鹰传感技术有限公司	嘉兴-南湖区	
BMS软件工程师	十堰猛狮新能源科技有限公司	上海-松江区	
嵌入式工程师	株洲宏达电子股份有限公司	长沙-岳麓区	
中级软件工程师（西安）	深圳古瑞瓦特新能源有限公司	西安-高新技术产业开发区	
软件测试/标定开发岗	湖南智点智能新能源汽车有限公司	上海-浦东新区	
BMS软件工程师	中德智研（上海）汽车检测技术有限公司	上海-嘉定区	
嵌入式软硬件工程师	常州唯精医疗机器人有限公司	常州-钟楼区	
电子软件工程师	杭州源牌科技股份有限公司	杭州	
BLE开发工程师	北京勇芯科技有限公司	北京-海淀区	
嵌入式软件工程师	Alten China Limited	重庆-渝北区	
嵌入式软件开发工程师	深圳市维海德技术股份有限公司	深圳	
固件工程师（High Speed Products)	豪利士电线装配（苏州）有限公司	苏州	
软件工程师	飞杨电源技术（深圳）有限公司	深圳-宝安区	
下位机软件工程师	北京百泰克生物技术有限公司	苏州	
软件系统工程师	深圳市豪恩声学股份有限公司	深圳	
嵌入式软件开发工程师	四川天邑康和通信股份有限公司	深圳-南山区	
嵌入式开发工程师（BSP方向）	博为科技有限公司	武汉	
单片机工程师, 高级工程师（急聘，高薪高福利）	深圳瑞湖科技有限公司	深圳-宝安区	
车联网应用软件工程师（周末双休）LYQ	广州九路科技有限公司	西安-雁塔区	
MCU 软件工程师	上海来远电子科技有限公司	深圳-宝安区	
MCU单片机开发 -FAE	深圳市研桥科技有限公司	佛山-顺德区	
月薪11K嵌入式开发工程师	蓝熙集团	广州-黄埔区	
FW工程师	敦朴光电（东莞）有限公司	东莞-厚街镇	
单片机开发工程师	四川莱福德科技有限公司	成都-郫都区	
电控软件工程师	德尔玛集团-小家电事业部1	佛山-顺德区	
嵌入式软件开发	深圳市八位堂科技有限公司	深圳-南山区	
底层软件开发	安徽锐能科技有限公司	合肥-瑶海区	
嵌入式软件工程师（耐德能源）	重庆耐德能源装备集成有限公司	重庆-渝北区	
嵌入式软件工程师	广州宇洪科技股份有限公司	武汉-东湖新技术产业开发区	
高级嵌入式软件工程师	北京软通智慧科技有限公司	深圳-罗湖区	
单片机开发工程师	深圳华越南方电子技术有限公司	深圳-宝安区	
嵌入式软件工程师	山东新北洋信息技术股份有限公司	威海	
嵌入式系统驱动工程师	重庆四通都成科技发展有限公司	重庆-九龙坡区	
单片机程序员	南京腾亚精工科技股份有限公司	南京-江宁区	
软件工程师	佛山君兰智能科技有限公司	佛山-顺德区	
汽车软件工程师	万宝盛华企业管理咨询（上海）有限公司成都分公司	上海-嘉定区	
嵌入式软件工程师	杭州永谐科技有限公司	东莞-松山湖区	
高级软件工程师（电机控制）	罗特尼克能源科技（北京）有限公司	北京-大兴区	
嵌入式MCU工程师	上海译枢通信技术有限公司	上海-浦东新区	
嵌入式开发工程师	北京昆仑海岸科技股份有限公司	北京-海淀区	
嵌入式系统工程师	铂感科技（上海）有限公司	上海-嘉定区	
2.4G/红外遥控器开发软件工程师	无锡迪富智能电子股份有限公司	无锡-惠山区	
蓝牙软件工程师(J10115)	上海派智能源有限公司	上海-奉贤区	
软件开发工程师（嵌入式方向）	西安爱科赛博电气股份有限公司	西安	
产品工程师-软件开发	礼恩派国际贸易（上海）有限公司	肇庆-四会市	
嵌入式软件工程师	苏州工业园区科佳自动化有限公司	苏州-工业园区	
助理软件工程师	广东自来物智能科技有限公司	广州-花都区	
PBOC L2开发工程师	前海联大（深圳）技术有限公司	深圳-南山区	
Windows驱动软件工程师	深圳市辰卓科技有限公司	深圳-南山区	
嵌入式软件工程师（珠海工厂）	得理电子（上海）有限公司	珠海-金湾区	
嵌入式Linux开发工程师(网关)	东莞华明灯具有限公司	深圳-龙岗区	
嵌入式软件工程师	佛山市合能物联软件开发有限公司	佛山	
嵌入式工程师（DLP开发方向）	江苏镭创高科光电科技有限公司	苏州-高新区	
LCD驱动工程师	重庆汉朗精工科技有限公司	苏州-工业园区	
嵌入式软件工程师（资深技术方向）	维霖通（上海）通信技术有限公司	南京-栖霞区	
VCU软件开发岗	江苏牛创新能源科技有限公司	常州-金坛区	
嵌入式软件主管	常州易控汽车电子股份有限公司	常州-金坛区	
高级嵌入式软件工程师	北京华云通达通信技术有限公司	北京-海淀区	
软件工程师	芯翼信息科技（南京）有限公司	南京-浦口区	
单片机工程师	海速芯（无锡）科技有限公司	佛山-顺德区	
液晶驱动软件工程师	上海鸣啸信息科技股份有限公司	嘉兴	
嵌入式软件工程师（四轮驱动智能产品）	浙江小族智能科技有限公司	宁波-鄞州区	
固件工程师	芯带科技（无锡）有限公司	成都-高新区	
嵌入式软件工程师	广州市赫能士智能科技有限公司	广州	
嵌入式软件工程师	成都登辉科技有限公司	成都	
Software Architect 软件架构工程师	博世汽车转向系统（济南）有限公司	济南	
域控制器基础软件开发_BCSC	博世（东海）汽车测试技术中心有限公司	无锡	
基础软件开发-三电_BCSC	博世创新软件开发（无锡）有限公司	无锡	
IoT 物联网开发工程师_PT	博世电动工具（中国）有限公司	杭州-滨江区	
BMS软件工程师	九号科技有限公司	常州-新北区	
MCU开发工程师(JS32L)	博泰车联网科技（上海）股份有限公司	大连-沙河口区	
嵌入式研发 产品总监 可分红分股	东方微电科技（武汉）有限公司	佛山-南海区	
汽车电子软件开发工程师	上海卓宇信息技术有限公司	上海-浦东新区	
嵌入式软件工程师	常州新思维电子股份有限公司	常州-新北区	
嵌入式/单片机开发工程师	广州市韦尔讯信息科技有限公司	广州-天河区	
初级java开发工程师	大连炫煌科技有限公司	大连-中山区	
音频工程师	深圳市纳芯威科技有限公司	深圳-南山区	
嵌入式软件工程师	上海攀业氢能源科技股份有限公司	上海	
主控软件工程师	广西天山电子股份有限公司	钦州	
单片机	深圳市易甲文技术有限公司	深圳-宝安区	
单片机应用开发工程师	晶准生物医学（深圳）有限公司	深圳	
MCU（高级）软件工程师	北斗星通智联科技有限责任公司	重庆	
物联网工程师（工业互联网方向）	陕西山利科技发展有限责任公司	西安	
Linux驱动工程师	北京华捷艾米科技有限公司	上海	
初级软件工程师	苏州泰鼎智能科技有限公司	苏州-吴江区	
高级软件工程师（单片机方向）	苏州华启智能科技有限公司	苏州-高新区	
嵌入式软件工程师	苏州微五科技有限公司	苏州-高新区	
软件工程师	上海智驱智能科技有限公司	上海-浦东新区	
wifi软件工程师	深圳市集贤科技有限公司	深圳	
初级嵌入式软件工程师	珠海中科骏嘉智能科技有限公司	珠海-珠海高新区	
Electronics software Engineer柴油软件工程师	上海清漾实业有限公司	上海-浦东新区	
嵌入式应用工程师	北京淳中科技股份有限公司	武汉-东湖新技术产业开发区	
固件工程师	上海动联信息技术股份有限公司	上海-浦东新区	
嵌入式软件工程师	成都迈硕电气有限公司	成都-郫都区	
研发2-高级DSP软件工程师	浙江腾圣储能技术有限公司	苏州-相城区	
高级/嵌入式软件工程师	赫安仕科技（苏州）有限公司	苏州-虎丘区	
单片机开发工程师	深圳市瑞沃智能科技有限公司	深圳-福田区	
软件研发工程师(交换机/AP)	中磊电子（苏州）有限公司技术研发中心	苏州-工业园区	
嵌入式软件工程师	成都优博创通信技术股份有限公司	成都-双流区	
软件开发	武汉壹城装饰设计工程有限公司	武汉-洪山区	
WiFi软件工程师	瑞昱半导体（深圳）有限公司	深圳	
软件开发工程师（宝安/双休）	深圳市伏荣科技开发有限公司	深圳-宝安区	
android（linux） bsp系统工程师	深圳方位通讯科技有限公司	深圳-宝安区	
蓝牙软件工程师	广东乐心医疗电子股份有限公司	深圳-南山区	
底层软件工程师	杭州奥蒂电控股份有限公司	杭州	
软件工程师	深圳众合顺电子科技有限公司	深圳-南山区	
嵌入式工程师	科宝智慧医疗科技（上海）有限公司	上海-浦东新区	
嵌入式软件工程师-MCU	深圳创维数字技术有限公司	深圳-南山区	
Autosar高级开发工程师（team leader）	蓝聪科技（上海）股份有限公司	上海	
嵌入式软件工程师	成都华微电子科技有限公司	成都	
库函数SDK设计工程师	钜泉光电科技（上海）股份有限公司	上海-浦东新区	
单片机工程师	上海精传电子科技有限公司	上海-闵行区	
OLT软件工程师	深圳市新格林耐特通信技术有限公司	深圳	
嵌入式软件工程师	成都普创通信技术股份有限公司	成都	
嵌入式软件工程师	苏州上声电子股份有限公司	苏州	
嵌入式软件工程师	深圳市赛纳威环境科技有限公司	深圳-龙华区	
软件工程师	深圳市倍耐特科技有限公司	深圳-龙岗区	
软件工程师（驱动-珠海）	珠海恒途电子有限公司	珠海	
ARM高级软件工程师	深圳市慧视通科技股份有限公司	深圳-龙岗区	
Linux软件工程师	苏州东荃资讯科技有限公司	苏州	
嵌入式软件工程师	珠海昇生微电子有限责任公司	深圳-宝安区	
初级无线驱动开发工程师	康凯科技（杭州）股份有限公司	杭州-滨江区	
嵌入式软件开发	成都长城开发科技有限公司	成都	
嵌入式软件工程师	科大智能科技股份有限公司	合肥-高新区	
嵌入式软件工程师	爱能森新能源（深圳）有限公司	深圳-南山区	
单片机开发工程师	浙江水晶光电科技股份有限公司	杭州-余杭区	
嵌入式软件工程师	江苏国光信息产业股份有限公司	常州	
嵌入式软件工程师	深圳市瑞美义科技有限公司	深圳-宝安区	
软件工程师	成都乐攀环保科技有限公司	成都-龙泉驿区	
高级嵌入式软件工程师	北京和润恺安科技发展股份有限公司	北京-顺义区	
嵌入式软件工程师	深圳泰乐德医疗有限公司	深圳-南山区	
嵌入式软件工程师	深圳市尊正数字视频有限公司	深圳-南山区	
嵌入式软件工程师	深圳市蓝科迅通科技有限公司	深圳-南山区	
嵌入式电子研发工程师	广州精科医学检验所有限公司	成都-武侯区	
BIOS开发工程师	长城信息股份有限公司	长沙-长沙县	
嵌入式软件开发	无锡市恒通电器有限公司	无锡-滨湖区	
软件工程师（无线充）	深圳市梦想电子有限公司	深圳-光明区	
Linux开发工程师	上海匠岩智能科技有限公司	上海-松江区	
(SCPS) 嵌入式软件工程师	上海西门子线路保护系统有限公司(SCPS)	上海	
Sr. Software Engineer	海拉(上海)管理有限公司南京研发分公司	南京	
ECU开发工程师	上海全晓信息技术有限公司	南京-雨花台区	
嵌入式软件高级工程师	杭州嘉隆物联网科技有限公司	杭州-余杭区	
嵌入式软件工程师	智磊科技（深圳）有限公司	深圳-福田区	
嵌入式开发工程师	杭州光粒科技有限公司	杭州-西湖区	
电子控制器软件工程师	宁波华盛汽车部件有限公司	宁波-鄞州区	
高级嵌入式软件工程师	广州广有通信设备有限公司	广州	
单片机开发工程师	深圳市兴威帆电子技术有限公司	深圳-龙岗区	
ECU嵌入式软件开发工程师	麦格纳（太仓）汽车科技有限公司	太仓	
固件开发工程师(驱动器产品)	上海鸣志电器股份有限公司	上海	
嵌入式硬软件工程师	安徽弘通达供应链管理有限公司	合肥	
嵌入式软件工程师 （智能穿戴方向）	深圳市纳晶云科技有限公司	深圳-南山区	
电子工助理程师	汉朝智慧科技（南京）有限公司	南京-栖霞区	
BMS底层软件工程师	麻省固能（上海）新能源科技有限公司	上海-嘉定区	
嵌入式软件工程师	上海翔博塑料有限公司	嘉兴-南湖区	
嵌入式软件工程师	上海玫克生储能科技有限公司	上海-松江区	
研发工程师	保定澳斯达电力信息技术有限公司	保定	
软件开发工程师	武汉中君和人力资源有限公司	宁德	
初级软件工程师	上海儒竞科技股份有限公司	上海	
嵌入式软件工程师	深圳市创能达电子科技有限公司	深圳-南山区	
嵌入式工程师/嵌入式软件工程师/单片机工程师	武汉朗开智能科技有限公司	武汉-江夏区	
Linux开发工程师	杭州博思远望软件有限公司	杭州-滨江区	
固件开发专家（高工或经理）	广东聚贤人力资源有限公司	上海-浦东新区	
单片机开发工程师（软硬件）	广州市双宝电子科技有限公司	广州-增城区	
嵌入式软件工程师	深圳市杰普特光电股份有限公司	武汉-东湖新技术产业开发区	
单片机开发工程师	深圳市华腾威科技有限公司	深圳-龙岗区	
高级软件工程师	比亚迪汽车工业有限公司	深圳-龙岗区	
监控软件工程师	青岛北方超能电气有限公司	青岛-城阳区	
监控软件工程师	苏州恩易浦科技有限公司	苏州-吴中区	
嵌入式软件开发工程师	广东云百科技有限公司	东莞-松山湖区	
嵌入式MCU软件工程师	宁波亿盛电机有限公司	宁波	
嵌入式软件工程师	深圳雷杜生命科学股份有限公司	深圳-光明区	
32位嵌入式设计工程师	深圳市汇春科技股份有限公司	深圳	
单片机固件开发工程师	苏州芯沃科电子科技有限公司	苏州-工业园区	
嵌入式开发工程师（欢迎应届硕士）	光梓信息科技（上海）有限公司	上海-浦东新区	
总行信息科技部-开发工程师岗（深圳）	中国光大银行总行信息科技部	深圳	
软件工程师（武汉办公 ）	深圳晶华显示电子股份有限公司	武汉-洪山区	
软件工程师	万高（南通）电机制造有限公司	南通	
Windows驱动开发工程师	深圳市攻氪科技有限公司	深圳-南山区	
单片机研发工程师	天津旭海津药医药有限公司	天津-红桥区	
软件研发助理	广东光华科技股份有限公司	珠海-斗门区	
BIOS工程师	同方股份计算机产业本部	北京-海淀区	
嵌入式软件工程师	吉姆西半导体科技（无锡）有限公司	无锡	
软件工程师	深圳市亮彩瀚达科技有限公司	深圳-龙岗区	
软件工程师	上海柯诺威新能源科技有限公司	上海-闵行区	
嵌入式软件工程师	浙江智物慧云技术有限公司	杭州-钱塘区	
软件工程师	创维电器股份有限公司	南京	
嵌入式软件工程师	山科伺服（济南）科技有限公司	济宁	
嵌入式软件工程师	贝派出海科技（深圳）有限公司	深圳-南山区	
单片机开发工程师-浦江漕河泾	上海宝宜威机电有限公司	上海-闵行区	
软件开发工程师	永海电子科技（南京）有限公司	南京-栖霞区	
嵌入式软件工程师（逆变方向）	广州奥鹏能源科技有限公司	广州-黄埔区	
嵌入式软件工程师	乐思灯具（上海）有限公司	上海-嘉定区	
软件开发工程师	杭州捷诺飞生物科技股份有限公司	杭州-钱塘区	
嵌入式软件工程师	江苏集萃智能制造技术研究所有限公司	常州-新北区	
高级软件工程师	上海兆越通讯技术有限公司	上海	
软件开发工程师-系统集成方向	中国电信股份有限公司重庆分公司	重庆	
ARM工程师	苏州澜途科技有限公司	苏州-相城区	
嵌入式软件工程师	科堡科技（江苏）有限公司	张家港	
现场软件工程师	北京博科测试系统股份有限公司	重庆-渝北区	
嵌入式软件工程师	南京经纬达汽车科技有限公司	南京-溧水区	
软件工程师	深圳市方昕科技有限公司	深圳-龙华区	
嵌入式软件工程师	深圳市云中飞电子有限公司	深圳-南山区	
嵌入式软件工程师	广州致远电子有限公司	广州-天河区	
嵌入式软件工程师	深圳市中科源电子有限公司	深圳-光明区	
单片机软件工程师	九江历源整流设备有限公司	九江	
嵌入式软件工程师	莫纳（苏州）生物科技有限公司	苏州-工业园区	
嵌入式软件工程师	广东坚威窗控科技有限公司	深圳-龙岗区	
嵌入式软件工程师	惠州市博实结科技有限公司	惠州	
驱动工程师	深圳市发掘科技有限公司	重庆-渝北区	
单片机软件工程师	佳思德科技（深圳）有限公司	深圳-南山区	
软件开发工程师	安宏电子科技（深圳）有限公司	深圳-宝安区	
软件工程师（应用开发）	重庆集诚汽车电子有限责任公司	重庆	
软件工程师	重庆博士泰生物技术有限公司	重庆-南岸区	
嵌入式软件工程师	成都中科华微电子有限公司	成都-郫都区	
单片机软件工程师	东莞市麦斯莫科电子科技有限公司	东莞-清溪镇	
嵌入式开发工程师	广州市方驰电子有限公司	广州	
单片机开发/软件开发	宝易科技（深圳）集团有限公司	深圳-龙华区	
嵌入式开发工程师 日语	上海甚佳电子科技合伙企业（普通合伙）	上海-徐汇区	
嵌入式软件工程师	叠拓信息技术（北京）有限公司南京分公司	南京-江宁区	
嵌入式软件工程师	广州和普乐健康科技有限公司	广州-黄埔区	
Linux开发工程师(初/中/高级）	深圳技威时代科技有限公司	深圳-南山区	
资深嵌入式工程师	无锡北微传感科技有限公司	无锡-滨湖区	
MCU单片机工程师	凌嘉科技（深圳）有限公司	深圳	
嵌入式系统开发工程师	南京七宝机器人技术有限公司	南京	
嵌入式工程师	南京信盈达电子技术有限公司	南京-江宁区	
嵌入式工程师	深圳市数方创新技术有限公司	深圳-龙华区	
嵌入式软件工程师(DSP)	深圳市瑞能实业股份有限公司	深圳-光明区	
信息处理工程师	成都国星通信有限公司	成都	
下位机软件工程师	深圳市邦合卓越科技有限公司	深圳-龙岗区	
软件工程师	上海步科自动化股份有限公司	上海-浦东新区	
高级嵌入式软件开发工程师	新岸线（北京）科技集团有限公司	北京	
电控策略软件工程师	上海猎邦信息科技有限责任公司	苏州-工业园区	
软件工程师	图特斯工具技术（常州）有限公司	常州-金坛区	
嵌入式软件工程师	无锡国尚信科技有限公司	无锡-无锡新区	
软件工程师	亿腾科技（无锡）有限公司	无锡	
MTK功能机软件工程师	深圳市易赛通信技术有限公司	深圳-南山区	
无刷电机软件工程师	苏州拓拓工具有限公司	苏州-工业园区	
单片机或嵌入式软件设计工程师	成都芯合成科技有限公司	成都-温江区	
嵌入式驱动工程师-010	杭州国芯科技股份有限公司	杭州	
嵌入式软件工程师	苏州一零微电子有限公司	苏州-虎丘区	
MEMS惯性导航系统应用工程师	北京创衡控制技术有限公司	北京-昌平区	
嵌入式电子工程师	鹤山澳美欧智能科技有限公司	江门-鹤山市	
嵌入式软件工程师	深圳市雄才科技有限公司	深圳-宝安区	
固件开发工程师	敏泰迪通信科技（苏州）有限公司	苏州-高新区	
嵌入式软件（硬件）工程师	同为智造科技（广州）有限公司	广州-南沙区	
Linux系统工程师	上海镌极特种设备有限公司	上海-闵行区	
蓝牙软件工程师	深圳尚蓝柏科技有限公司	深圳-坪山区	
软件工程师	深圳市迈测科技股份有限公司	深圳-南山区	
软件工程师	上海军陶科技股份有限公司	武汉-洪山区	
嵌入式软件工程师	重庆蓝岸通讯技术有限公司	深圳	
嵌入式驱动工程师	武汉梦芯科技有限公司	武汉	
嵌入式助理工程师	深圳市韶音科技有限公司	深圳-南山区	
嵌入式软件工程师	成都博彦软件技术有限公司深圳分公司	武汉-蔡甸区	
嵌入式软件工程师	中植新能源汽车有限公司	成都-龙泉驿区	
嵌入式软件开发（航天背景）	北京星准电子信息技术有限公司	北京-海淀区	
嵌入式软件工程师	上海诠诺物联网技术有限公司	上海	
软件工程师	扬州思普尔科技有限公司	扬州	
电子软件工程师	中山市君创电子科技有限公司	中山	
嵌入式软件工程师	杭州东方量仪科技有限公司	杭州-西湖区	
单片机开发工程师	长沙康来生物科技有限公司	长沙	
嵌入式软件研发工程师	南京中电科能技术有限公司	南京-江宁区	
软件工程师	深圳市铭镭激光设备有限公司	深圳-宝安区	
嵌入式软件工程师	杭州智源电子有限公司	杭州-余杭区	
车载嵌入式软件工程师（日/英）	大连艺美数字科技有限公司	大连-沙河口区	
嵌入式LInux软件高级开发工程师（车载）	深圳市首航新能源股份有限公司	深圳-宝安区	
单片机固件开发工程师	龙迅半导体（合肥）股份有限公司	合肥	
软件工程师(智能矿山方向)	中煤科工集团信息技术有限公司	西安-碑林区	
软件工程师（业务）	必达科生物	苏州-工业园区	
嵌入式软件工程师-应用层软件	南京楚航科技有限公司	南京-浦口区	
嵌入式软件工程师	湖北锐意自控系统有限公司	武汉-江夏区	
软件工程师	苏州士林电机有限公司	苏州	
软件工程师	升旭液压（中国）有限公司深圳分公司	深圳-光明区	
嵌入式软件工程师	武汉敢为科技有限公司	武汉-东湖新技术产业开发区	
单片机软件工程师	深圳市新锐霖电子有限公司	深圳-龙华区	
嵌入式软件工程师	深圳市至为芯科技有限公司	深圳-龙华区	
软件工程师	重庆市大明汽车电器有限公司	重庆	
PLC软件工程师	昆山厚声电子工业有限公司	昆山	
嵌入式软件工程师	合肥有感科技有限责任公司	深圳-宝安区	
蓝牙嵌入式软件工程师	快住智能科技（苏州）有限公司	苏州-高新区	
DSP软件工程师	大唐联诚信息系统技术有限公司	西安-雁塔区	
嵌入式软件工程师	深圳市赋安安全系统有限公司	深圳	
嵌入式软件工程师	青岛中科英泰商用系统股份有限公司	青岛-高新区	
软件开发工程师	芜湖伯特利汽车安全系统股份有限公司	芜湖	
嵌入式软件工程师	四川英杰电气股份有限公司	德阳	
软件工程师	上海乾曜光学科技有限公司	上海-嘉定区	
软件工程师（双休）	宁波龙讯电子科技有限公司	宁波-鄞州区	
软件开发工程师	深圳市网是科技有限公司	成都-高新区	
高级嵌入式开发工程师	普冉半导体（上海）股份有限公司	上海-浦东新区	
嵌入式软件工程师	深圳市酷客智能科技有限公司	深圳-宝安区	
嵌入式软件工程师	东莞民龙电子有限公司	东莞-南城区	
五险+周末双休诚聘软件编程	湖南天功测控科技有限公司	长沙-岳麓区	
嵌入式软件工程师	北京华夏启信科技有限公司	北京-朝阳区	
嵌入式linux工程师	上海华诚金锐信息技术有限公司	上海-徐汇区	
电子软件工程师	宁波亿声机器人科技有限公司	宁波-鄞州区	
软件开发工程师（车载电源）	深圳麦格米特电气股份有限公司	深圳-南山区	
驱动软件高级工程师	深圳天海通信有限公司	南京	
软件工程师	深圳市天惠微科技有限公司	深圳-南山区	
嵌入式软件工程师（底层）	深圳市科列技术股份有限公司	深圳-南山区	
电机驱动软件工程师	宁波欣达（集团）有限公司	宁波-鄞州区	
嵌入式软件工程师	深圳市彤兴电子有限公司	鄂州	
DSP高级软件工程师	苏州中储普华电力科技有限公司	苏州-吴中区	
嵌入式软件助理工程师	苏州瑞得恩光能科技有限公司	苏州	
嵌入式软件工程师	深圳市路畅科技股份有限公司	深圳-南山区	
单片机软件工程师	东莞市杰创电子测控科技有限公司	东莞	
嵌入式软件工程师	东莞市海熙科技有限公司	东莞-松山湖区	
嵌入式软件工程师	广州和普乐健康科技有限公司	广州	
嵌入式工程师助理	成都微泰科技有限公司	成都-双流区	
单片机开发工程师	快优智能技术有限公司	广州-黄埔区	
PLC软件工程师	浙江鼎晶科技有限公司	嘉兴	
嵌入式开发工程师	南京六九零二科技有限公司	南京	
协议栈软件开发工程师	成都爱瑞无线科技有限公司	成都-高新区	
电机控制器软件工程师	南京芯传汇电子科技有限公司	南京-秦淮区	
软件工程师	深圳华迅光通科技有限公司	武汉-洪山区	
电子工程师（软件）	广州丹格电子科技有限公司	广州-白云区	
高级嵌入式软件工程师	罗森伯格技术有限公司	昆山	
单片机软硬件设计工程师	江苏金帆电气集团有限公司	苏州	
单片机工程师	江苏德林环保技术有限公司	南京-江宁区	
网关软件工程师	创耀（苏州）通信科技股份有限公司	苏州-工业园区	
Linux驱动开发工程师	塔上半导体（上海）有限公司	上海-闵行区	
嵌入式软件工程师	韩国纪斯科技有限公司深圳代表处	西安-雁塔区	
嵌入式MCU软件工程师	苏州智华汽车电子有限公司	苏州	
Linux驱动工程师	上海视涯信息科技有限公司	上海-浦东新区	
嵌入式系统工程师助理	广州市捷睿电子实业有限公司	广州-番禺区	
IoT 嵌入式开发工程师	源讯信息技术（中国）有限公司	成都-武侯区	
嵌入式软件开发工程师	埃特博兰机电工程设计（昆山）有限公司	深圳-宝安区	
高层协议栈研发工程师	西安星河亮点信息技术有限公司	西安-高新技术产业开发区	
软件工程师/嵌入式系统工程师/单片机应用工程师	广州市韦德电气机械有限公司	广州-黄埔区	
高级软件工程师	杭州安誉科技有限公司	杭州-上城区	
嵌入式软件工程师	杭州凌石信息技术有限公司	杭州-西湖区	
嵌入式软件工程师	合肥华思系统有限公司	合肥-高新区	
电调工程师	昊翔电能运动科技（昆山）有限公司	昆山	
软件工程师	成都天地直方发动机有限公司	成都	
Linux网络开发工程师	武汉思为同飞网络技术股份有限公司	武汉-洪山区	
单片机开发工程师	厚普清洁能源股份有限公司	成都	
总线软件工程师(J10091)	杭州德力西集团有限公司	深圳	
原子服务开发岗位	奇瑞新能源汽车股份有限公司	芜湖-弋江区	
嵌入式软件工程师-重医	席勒（中国）医疗设备有限公司	重庆	
Stm32嵌入式软件工程师	牧星智能工业科技（上海）有限公司	上海-杨浦区	
Embedded Software Engineer 嵌入式软件工程师	美达电器（重庆）有限公司	重庆-璧山区	
嵌入式软件工程师	明瑞电子（成都）有限公司	成都	
软件主管设计师	贵州凯峰科技有限责任公司	贵阳	
嵌入式Linux软件开发工程师	杭州高特电子设备股份有限公司	杭州-余杭区	
嵌入式软件工程师	杭州先锋电子技术股份有限公司	杭州-滨江区	
高级嵌入式软件工程师	奥谱天成（厦门）光电有限公司	武汉-洪山区	
嵌入式软件工程师	珠海昊星自动化系统有限公司	珠海-珠海高新区	
嵌入式软件开发工程师	恒宝股份有限公司	北京-西城区	
软件工程师	万向钱潮（上海）汽车系统有限公司	上海-浦东新区	
软件工程师（江苏宜兴）	深圳市易光科技有限公司	无锡-宜兴市	
嵌入式软件工程师	南京淼孚自动化有限公司	南京-江宁区	
高级BMC开发工程师(J13125)	神州数码（中国）有限公司	北京-海淀区	
EC开发工程师	神州数码（深圳）有限公司	深圳-南山区	
嵌入式软件工程师	深圳市博瑞生物科技有限公司	深圳-龙华区	
MCU软件工程师	无锡车联天下信息技术有限公司	上海-闵行区	
嵌入式软件工程师	瑞思迈（北京）贸易有限公司	苏州-虎丘区	
软件开发工程师	浙江大丰实业股份有限公司	宁波	
嵌入式单片机软件工程师	深圳市讯美智联电子有限公司	深圳-南山区	
嵌入式软件工程师	江苏国强镀锌实业有限公司	常州-溧阳市	
嵌入式软件工程师	南京岚轩生物科技有限公司	南京-江宁区	
嵌入式Linux系统工程师	涵涡智航科技（玉溪）有限公司	昆明-西山区	
BMS软件工程师	上海采日能源科技有限公司	上海-嘉定区	
Linux嵌入式工程师	湖南胜云光电科技有限公司	长沙	
嵌入式软件工程师(重庆）	重庆辉烨物联科技有限公司上海分公司	重庆-沙坪坝区	
嵌入式高级软件工程师（驱动、系统）	上海澜至半导体有限公司	成都-双流区	
软件工程师	南京陇源汇能电力科技有限公司	南京-江宁区	
嵌入式软件工程师	辽宁涟漪人力资源有限公司	沈阳-浑南区	
研发工程师（嵌入式软件）	上海宝信软件股份有限公司	上海	
硬件系统软件工程师	苏州市诚瑞科技有限公司	苏州	
单片机工程师助理	上海三禾服装物流设备制造有限公司	上海-普陀区	
嵌入式软件工程师	清陶（昆山）能源发展股份有限公司	昆山	
BSW软件主任工程师	智新控制系统有限公司	武汉	
嵌入式软件工程师	上海远观物联网科技有限公司	上海-浦东新区	
电子技术嵌入式硬件软件研发工程师	上海直川电子科技有限公司	上海-闵行区	
嵌入式软件工程师	上海吞山智能科技有限公司	上海-闵行区	
OBC软件工程师	宁波威尔杰企业咨询管理有限公司	宁波	
